price,area,flat_toilets,balcony,current_floors,total_floors,ceiling,dorm,mortgage,year,type_of_house,repair_status,distance_to_center
19000000.0,51.3,раздельный,нет,5.0,9.0,2.7,нет,нет,2006,монолитный,полностью,1.845
15000000.0,42.0,совмещенный,нет,1.0,2.0,2.8,нет,нет,1956,кирпичный,полностью,0.448
18000000.0,60.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1985,кирпичный,частично,0.905
18500000.0,39.0,совмещенный,нет,6.0,9.0,27.0,нет,нет,2018,кирпичный,частично,0.595
16000000.0,46.7,совмещенный,нет,6.0,9.0,3.0,нет,нет,2025,кирпичный,без мебели,1.103
12500000.0,37.0,раздельный,нет,3.0,6.0,2.7,нет,нет,1990,панельный,частично,2.84
32000000.0,92.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2020,кирпичный,частично,1.597
8300000.0,50.0,раздельный,нет,3.0,9.0,2.7,нет,нет,1986,кирпичный,частично,1.58
9700000.0,30.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1970,кирпичный,частично,1.284
19000000.0,63.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1990,кирпичный,частично,3.63
13800000.0,40.1,раздельный,балкон,8.0,9.0,2.7,нет,В залоге,2017,панельный,полностью,4.033
30000000.0,98.38,раздельный,нет,9.0,9.0,2.7,нет,нет,2014,кирпичный,полностью,1.188
17000000.0,40.9,раздельный,нет,8.0,9.0,2.7,нет,нет,2017,кирпичный,частично,1.724
23500000.0,79.0,совмещенный,нет,4.0,5.0,2.7,нет,нет,1984,панельный,частично,3.286
19500000.0,43.0,раздельный,нет,9.0,10.0,2.7,нет,нет,2021,кирпичный,частично,1.083
12800000.0,48.5,совмещенный,нет,5.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.521
22500000.0,68.8,раздельный,нет,5.0,9.0,2.8,нет,нет,1990,панельный,частично,2.624
12500000.0,52.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1976,кирпичный,частично,1.858
25500000.0,66.5,совмещенный,нет,4.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.73
12000000.0,41.0,раздельный,нет,1.0,5.0,2.7,нет,нет,1974,кирпичный,частично,3.711
13000000.0,49.0,совмещенный,нет,1.0,4.0,2.7,нет,нет,1992,панельный,частично,0.803
14000000.0,60.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1980,кирпичный,частично,0.492
29000000.0,69.9,раздельный,нет,5.0,9.0,2.75,нет,нет,2022,кирпичный,частично,1.436
23000000.0,60.0,совмещенный,лоджия,4.0,5.0,2.5,нет,нет,2015,кирпичный,частично,3.527
21000000.0,45.0,совмещенный,нет,5.0,10.0,3.0,нет,нет,2023,кирпичный,полностью,1.95
10500000.0,40.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1972,кирпичный,частично,0.402
42000000.0,97.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2016,кирпичный,частично,0.622
14500000.0,51.0,раздельный,нет,1.0,6.0,2.7,нет,нет,1990,панельный,частично,3.527
20764000.0,71.6,раздельный,нет,5.0,9.0,2.7,нет,нет,2025,кирпичный,частично,1.014
20500000.0,58.0,раздельный,нет,3.0,6.0,2.7,нет,нет,1986,кирпичный,частично,1.403
12000000.0,40.2,раздельный,лоджия,7.0,9.0,2.7,нет,нет,2018,панельный,без мебели,4.018
10700000.0,45.0,совмещенный,нет,3.0,4.0,2.5,нет,нет,1963,кирпичный,частично,1.798
16000000.0,42.4,раздельный,нет,1.0,5.0,2.7,нет,нет,1971,кирпичный,частично,1.024
12500000.0,39.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1968,кирпичный,частично,0.608
27000000.0,81.7,раздельный,нет,1.0,5.0,2.8,нет,нет,1988,кирпичный,частично,0.633
11500000.0,42.0,раздельный,нет,2.0,3.0,2.7,нет,нет,1974,панельный,частично,1.966
18000000.0,63.3,раздельный,нет,1.0,5.0,2.7,нет,нет,1976,кирпичный,частично,3.915
7300000.0,31.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1966,кирпичный,частично,2.204
20221700.0,69.73,раздельный,нет,6.0,9.0,2.7,нет,нет,2025,кирпичный,частично,0.951
35000000.0,77.7,раздельный,нет,8.0,9.0,2.7,нет,В залоге,2022,кирпичный,частично,2.677
7600000.0,31.0,совмещенный,нет,5.0,5.0,2.7,да,нет,2007,кирпичный,частично,2.475
13900000.0,42.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2018,кирпичный,частично,1.941
22000000.0,67.0,раздельный,нет,5.0,5.0,2.7,нет,В залоге,1988,кирпичный,частично,0.633
11200000.0,36.0,совмещенный,нет,2.0,5.0,2.7,нет,нет,1975,кирпичный,частично,1.414
22500000.0,59.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2021,кирпичный,частично,3.877
42000000.0,82.0,раздельный,нет,8.0,9.0,2.7,нет,нет,2022,кирпичный,частично,3.818
12000000.0,39.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2006,панельный,частично,1.473
14500000.0,51.7,раздельный,нет,2.0,5.0,2.8,нет,нет,1977,иной,частично,3.712
15500000.0,40.0,совмещенный,лоджия,4.0,5.0,2.7,нет,нет,2023,кирпичный,полностью,1.651
16762000.0,57.8,раздельный,лоджия,4.0,5.0,2.75,нет,нет,2024,кирпичный,частично,1.73
16500000.0,34.4,совмещенный,нет,2.0,3.0,2.7,нет,нет,2023,кирпичный,частично,4.193
26000000.0,87.0,раздельный,нет,2.0,5.0,2.7,нет,нет,2002,кирпичный,частично,2.095
17340000.0,57.8,раздельный,балкон,2.0,5.0,2.75,нет,нет,2024,кирпичный,частично,1.73
19500000.0,62.0,раздельный,нет,3.0,5.0,2.7,нет,нет,2010,кирпичный,частично,3.527
30600000.0,64.5,совмещенный,нет,5.0,10.0,2.7,нет,нет,2023,кирпичный,частично,1.95
14000000.0,32.5,раздельный,нет,5.0,9.0,2.7,нет,нет,2022,кирпичный,частично,1.407
13000000.0,45.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1986,панельный,частично,1.599
11800000.0,30.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1979,панельный,частично,0.448
14300000.0,46.0,раздельный,лоджия,6.0,9.0,3.0,нет,нет,2022,кирпичный,частично,0.58
13500000.0,45.7,совмещенный,нет,4.0,9.0,2.7,нет,нет,2021,кирпичный,частично,3.932
15000000.0,41.0,раздельный,нет,9.0,9.0,2.7,нет,нет,2023,кирпичный,частично,1.014
17500000.0,57.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1990,панельный,частично,3.527
33500000.0,98.0,раздельный,нет,3.0,9.0,2.7,нет,нет,2020,кирпичный,частично,3.877
14500000.0,51.8,раздельный,нет,5.0,5.0,2.5,нет,нет,1983,панельный,частично,3.932
29100000.0,63.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2021,кирпичный,частично,3.598
17000000.0,44.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1979,панельный,частично,0.448
33500000.0,85.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2020,кирпичный,частично,0.629
15000000.0,55.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1976,кирпичный,частично,1.73
13500000.0,44.0,раздельный,нет,1.0,5.0,2.7,нет,нет,1981,кирпичный,частично,1.035
18500000.0,60.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1992,кирпичный,частично,2.095
9900000.0,30.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1987,панельный,частично,3.724
16500000.0,80.1,раздельный,нет,5.0,5.0,2.7,нет,нет,1987,панельный,частично,1.748
37000000.0,92.0,раздельный,нет,4.0,9.0,2.7,нет,нет,2022,панельный,частично,3.598
23500000.0,80.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1984,кирпичный,частично,3.286
17500000.0,66.7,раздельный,нет,7.0,9.0,2.7,нет,нет,1988,панельный,частично,2.677
15500000.0,50.0,раздельный,лоджия,7.0,9.0,2.7,нет,нет,2005,панельный,частично,1.845
11800000.0,41.6,совмещенный,нет,2.0,4.0,2.7,нет,нет,1967,кирпичный,частично,2.75
15300000.0,40.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2023,кирпичный,частично,0.53
11500000.0,44.0,раздельный,нет,3.0,9.0,2.7,нет,нет,1973,кирпичный,частично,1.407
18500000.0,60.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1994,кирпичный,частично,1.473
12000000.0,50.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1974,кирпичный,частично,1.143
15700000.0,52.2,раздельный,нет,2.0,9.0,2.7,нет,нет,1990,панельный,частично,3.251
27500000.0,76.0,раздельный,нет,9.0,10.0,2.7,нет,нет,2015,кирпичный,частично,0.483
4000000.0,18.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1990,кирпичный,частично,1.58
4000000.0,14.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1980,кирпичный,частично,2.714
4000000.0,13.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1969,кирпичный,частично,2.245
10400000.0,30.0,совмещенный,балкон,2.0,5.0,2.7,нет,нет,1987,кирпичный,частично,3.491
12500000.0,58.0,совмещенный,нет,1.0,4.0,2.7,нет,нет,1964,кирпичный,частично,1.407
9900000.0,37.0,раздельный,балкон,2.0,5.0,2.7,нет,нет,1986,кирпичный,частично,3.491
15000000.0,34.4,совмещенный,нет,1.0,3.0,2.75,нет,нет,2023,кирпичный,полностью,4.193
9800000.0,47.0,совмещенный,балкон,2.0,5.0,2.7,нет,нет,1974,кирпичный,частично,2.791
23800000.0,50.0,совмещенный,нет,4.0,9.0,2.7,нет,нет,2022,кирпичный,частично,1.884
19500000.0,62.0,раздельный,лоджия,8.0,9.0,2.7,нет,нет,2007,кирпичный,частично,2.726
11000000.0,70.0,раздельный,нет,1.0,3.0,2.7,нет,нет,1999,кирпичный,частично,3.479
13500000.0,58.0,совмещенный,балкон,3.0,5.0,2.7,нет,нет,1972,кирпичный,частично,0.703
16000000.0,50.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1985,кирпичный,частично,0.982
13500000.0,46.0,совмещенный,балкон,3.0,5.0,2.7,нет,нет,1980,кирпичный,частично,1.407
10500000.0,50.0,раздельный,балкон,5.0,5.0,2.5,нет,нет,1984,панельный,частично,3.351
9000000.0,30.5,раздельный,нет,3.0,5.0,2.7,нет,нет,1967,панельный,частично,0.251
9000000.0,30.5,совмещенный,нет,3.0,5.0,2.5,нет,нет,1967,панельный,полностью,0.251
15700000.0,55.0,раздельный,нет,2.0,9.0,2.7,нет,нет,1990,панельный,частично,3.251
14500000.0,52.0,раздельный,нет,5.0,9.0,2.7,нет,нет,1990,панельный,частично,2.677
25500000.0,68.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2006,панельный,частично,1.955
14000000.0,47.6,раздельный,нет,1.0,5.0,2.5,нет,нет,1970,кирпичный,полностью,1.435
15500000.0,60.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1972,кирпичный,частично,0.959
12000000.0,38.9,раздельный,нет,5.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.675
15500000.0,58.0,совмещенный,балкон,5.0,5.0,2.6,нет,нет,1969,панельный,частично,1.521
18500000.0,42.8,раздельный,нет,3.0,9.0,2.7,нет,нет,2021,кирпичный,частично,3.877
28000000.0,87.0,раздельный,нет,8.0,9.0,2.7,нет,нет,1988,панельный,частично,2.617
16000000.0,52.0,раздельный,нет,4.0,5.0,2.5,нет,нет,1977,панельный,полностью,3.798
15500000.0,50.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1988,панельный,частично,2.393
14500000.0,63.2,раздельный,балкон,2.0,5.0,2.7,нет,нет,1979,кирпичный,частично,3.471
33500000.0,98.0,раздельный,несколько балконов или лоджий,3.0,9.0,2.7,нет,нет,2020,кирпичный,частично,3.796
12500000.0,51.0,раздельный,нет,3.0,5.0,2.5,да,нет,1986,панельный,полностью,1.841
15500000.0,44.7,раздельный,нет,4.0,5.0,2.7,нет,нет,1969,панельный,частично,1.521
6500000.0,22.0,раздельный,нет,2.0,4.0,2.5,да,нет,1963,кирпичный,частично,2.105
11500000.0,36.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1969,кирпичный,частично,0.881
11000000.0,36.7,совмещенный,нет,1.0,5.0,2.7,нет,нет,1990,панельный,частично,2.635
16500000.0,42.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2023,кирпичный,частично,1.036
30500000.0,75.0,раздельный,нет,9.0,9.0,2.7,нет,нет,2019,кирпичный,частично,1.727
17000000.0,59.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1984,кирпичный,частично,3.429
20000000.0,63.0,раздельный,нет,4.0,5.0,2.5,нет,нет,1978,кирпичный,полностью,1.407
14500000.0,43.7,раздельный,нет,2.0,5.0,2.7,нет,нет,1973,кирпичный,частично,1.593
12800000.0,42.0,раздельный,нет,4.0,4.0,2.7,нет,нет,1966,кирпичный,частично,2.054
15500000.0,60.0,раздельный,нет,4.0,5.0,2.5,нет,нет,1984,панельный,полностью,3.818
19000000.0,51.3,раздельный,нет,3.0,6.0,2.7,нет,нет,1990,кирпичный,частично,2.677
12500000.0,46.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,1982,панельный,полностью,3.818
19000000.0,41.8,раздельный,нет,4.0,9.0,2.7,нет,нет,2021,кирпичный,частично,1.596
9500000.0,40.0,совмещенный,нет,1.0,4.0,2.7,нет,нет,1963,кирпичный,полностью,2.107
17500000.0,56.9,раздельный,нет,1.0,5.0,2.7,нет,нет,2023,кирпичный,частично,2.492
33500000.0,82.6,раздельный,несколько балконов или лоджий,4.0,5.0,2.7,нет,нет,2020,кирпичный,частично,0.629
19500000.0,40.0,совмещенный,нет,8.0,9.0,3.0,нет,нет,2021,кирпичный,полностью,0.574
27500000.0,68.0,раздельный,несколько балконов или лоджий,4.0,5.0,2.7,нет,нет,2022,кирпичный,частично,1.624
22500000.0,48.3,раздельный,нет,3.0,9.0,2.7,нет,нет,2021,кирпичный,частично,1.596
18500000.0,60.0,раздельный,нет,9.0,9.0,2.7,нет,нет,2020,кирпичный,частично,3.265
15000000.0,55.3,раздельный,нет,2.0,5.0,2.7,нет,нет,1976,кирпичный,частично,1.73
18500000.0,76.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2012,кирпичный,полностью,3.751
15100000.0,51.5,раздельный,нет,2.0,9.0,2.7,нет,нет,2006,панельный,частично,1.85
16000000.0,58.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1979,панельный,частично,3.792
25500000.0,74.0,раздельный,нет,3.0,5.0,2.7,нет,нет,2010,кирпичный,частично,2.947
15500000.0,59.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1983,панельный,частично,3.571
47000000.0,92.0,раздельный,нет,4.0,9.0,2.7,нет,нет,2020,кирпичный,полностью,3.296
17500000.0,63.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1979,кирпичный,частично,3.471
18000000.0,78.0,раздельный,нет,6.0,6.0,2.7,нет,нет,1990,кирпичный,частично,2.677
18900000.0,81.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1981,кирпичный,частично,0.613
28000000.0,108.0,раздельный,нет,1.0,5.0,2.7,нет,нет,2010,кирпичный,частично,3.454
11950000.0,45.7,раздельный,нет,2.0,9.0,3.0,нет,нет,2023,кирпичный,частично,4.193
15500000.0,50.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2005,панельный,частично,1.845
19300000.0,66.4,раздельный,нет,6.0,6.0,2.7,нет,нет,1994,панельный,полностью,2.228
23000000.0,80.0,раздельный,балкон и лоджия,2.0,5.0,2.7,нет,нет,1997,кирпичный,полностью,2.431
10000000.0,52.6,совмещенный,нет,4.0,4.0,2.5,нет,нет,1962,кирпичный,без мебели,1.875
19000000.0,45.2,раздельный,нет,11.0,13.0,2.7,нет,нет,2022,кирпичный,частично,3.932
24500000.0,64.0,совмещенный,нет,6.0,9.0,2.8,нет,В залоге,2022,кирпичный,частично,3.818
16500000.0,50.0,совмещенный,нет,9.0,10.0,2.7,нет,нет,1992,кирпичный,частично,1.549
18900000.0,66.0,раздельный,нет,1.0,9.0,2.7,нет,нет,2024,кирпичный,частично,1.288
23000000.0,68.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1975,кирпичный,частично,1.502
18000000.0,64.0,раздельный,нет,2.0,2.0,2.8,нет,нет,1974,кирпичный,полностью,2.678
15000000.0,47.3,раздельный,нет,1.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.676
20300000.0,53.4,раздельный,нет,3.0,9.0,2.7,нет,нет,2024,кирпичный,частично,1.103
12000000.0,39.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2006,кирпичный,частично,2.378
6200000.0,14.0,совмещенный,нет,1.0,5.0,2.7,нет,нет,1985,кирпичный,полностью,1.247
18200000.0,39.0,раздельный,нет,4.0,9.0,2.7,нет,нет,2024,кирпичный,частично,3.836
11000000.0,29.7,раздельный,нет,3.0,5.0,2.7,нет,нет,1974,кирпичный,частично,3.984
23577300.0,77.05,раздельный,нет,4.0,5.0,2.7,нет,нет,2024,кирпичный,частично,2.322
20900000.0,78.5,раздельный,нет,4.0,5.0,2.7,нет,нет,1985,кирпичный,частично,3.607
20500000.0,61.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1977,кирпичный,частично,1.228
12500000.0,42.4,раздельный,нет,3.0,4.0,2.7,нет,нет,1968,кирпичный,частично,2.369
22500000.0,45.6,раздельный,нет,6.0,9.0,2.75,нет,В залоге,2022,кирпичный,полностью,1.436
16500000.0,34.4,совмещенный,лоджия,2.0,3.0,2.7,нет,В залоге,2023,кирпичный,полностью,4.485
22000000.0,64.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1983,кирпичный,частично,0.167
23200000.0,69.2,раздельный,нет,4.0,9.0,2.7,нет,нет,2023,кирпичный,частично,1.599
10500000.0,40.0,раздельный,нет,4.0,6.0,2.7,нет,нет,1989,панельный,частично,1.961
13000000.0,48.0,раздельный,балкон,5.0,5.0,2.7,нет,нет,1971,кирпичный,полностью,1.103
22000000.0,67.5,раздельный,нет,1.0,9.0,2.7,нет,нет,2006,панельный,полностью,1.682
10000000.0,51.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1978,кирпичный,частично,4.183
7500000.0,31.3,раздельный,нет,1.0,2.0,2.7,нет,нет,1965,кирпичный,полностью,2.668
9000000.0,44.0,раздельный,нет,3.0,4.0,2.7,нет,нет,1965,кирпичный,частично,2.275
15400000.0,50.0,совмещенный,нет,5.0,5.0,2.7,нет,В залоге,1972,кирпичный,частично,1.72
8000000.0,41.7,раздельный,нет,1.0,2.0,2.7,нет,нет,1972,кирпичный,полностью,4.154
7500000.0,37.0,совмещенный,нет,2.0,5.0,2.7,нет,нет,1983,панельный,полностью,2.131
13600000.0,45.0,раздельный,нет,2.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.73
16800000.0,45.0,совмещенный,лоджия,3.0,5.0,2.7,нет,В залоге,2012,кирпичный,частично,1.452
15500000.0,50.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2005,панельный,полностью,1.845
35000000.0,81.9,раздельный,нет,2.0,9.0,2.7,нет,В залоге,2022,кирпичный,частично,3.491
25500000.0,48.7,раздельный,нет,2.0,2.0,2.7,нет,нет,2016,кирпичный,частично,4.193
20000000.0,47.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,2020,кирпичный,частично,1.407
3900000.0,20.0,раздельный,нет,2.0,5.0,2.7,да,нет,1988,кирпичный,частично,1.195
48500000.0,118.0,2 с/у и более,несколько балконов или лоджий,6.0,9.0,2.7,нет,нет,2017,кирпичный,частично,0.564
12995000.0,44.81,раздельный,нет,4.0,5.0,2.7,нет,нет,2024,кирпичный,частично,2.726
11806500.0,46.3,раздельный,балкон и лоджия,5.0,5.0,2.7,нет,нет,2023,кирпичный,частично,3.491
8800000.0,41.87,раздельный,лоджия,4.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.743
17700000.0,63.25,раздельный,нет,2.0,8.0,2.7,нет,нет,2025,кирпичный,частично,0.781
18500000.0,57.2,раздельный,нет,3.0,10.0,2.7,нет,нет,2024,кирпичный,частично,2.677
17500000.0,62.5,раздельный,нет,2.0,10.0,2.7,нет,нет,2024,кирпичный,частично,2.507
24200000.0,61.2,раздельный,нет,4.0,5.0,2.7,нет,нет,2024,панельный,частично,4.193
29540000.0,105.5,раздельный,нет,9.0,10.0,2.7,нет,нет,2023,кирпичный,частично,2.726
14674000.0,50.6,раздельный,нет,3.0,5.0,2.8,нет,нет,2023,кирпичный,без мебели,2.225
33500000.0,98.0,раздельный,балкон и лоджия,3.0,9.0,2.8,нет,нет,2020,кирпичный,частично,3.796
9500000.0,40.3,совмещенный,нет,1.0,4.0,2.7,нет,нет,1964,кирпичный,частично,2.107
8500000.0,42.5,совмещенный,нет,3.0,4.0,2.7,нет,нет,1965,кирпичный,частично,2.3
13000000.0,46.8,совмещенный,лоджия,5.0,5.0,2.7,нет,нет,1982,панельный,частично,3.818
14500000.0,40.3,совмещенный,нет,4.0,9.0,2.7,нет,нет,2014,иной,полностью,4.216
9500000.0,30.0,совмещенный,балкон,4.0,5.0,2.7,нет,нет,1974,кирпичный,частично,0.669
10500000.0,44.8,совмещенный,нет,1.0,4.0,2.5,нет,нет,1967,панельный,частично,2.275
17500000.0,56.8,раздельный,лоджия,3.0,5.0,2.7,нет,нет,1990,монолитный,частично,3.527
13900000.0,41.2,раздельный,лоджия,5.0,5.0,2.7,нет,нет,2018,кирпичный,частично,1.738
55000000.0,120.0,2 с/у и более,нет,2.0,5.0,2.8,нет,нет,2022,кирпичный,полностью,1.407
20500000.0,68.0,раздельный,балкон и лоджия,8.0,9.0,2.5,нет,В залоге,2019,кирпичный,полностью,4.43
19500000.0,64.9,раздельный,балкон и лоджия,4.0,5.0,2.5,нет,нет,1981,кирпичный,частично,1.146
10500000.0,60.0,раздельный,нет,2.0,2.0,2.7,нет,нет,1960,иной,частично,0.423
11000000.0,30.5,совмещенный,нет,3.0,5.0,2.5,нет,нет,1974,кирпичный,частично,1.143
22500000.0,67.4,раздельный,лоджия,4.0,6.0,2.5,нет,нет,1992,панельный,частично,2.109
24000000.0,70.0,раздельный,лоджия,1.0,5.0,3.0,нет,В залоге,2018,кирпичный,частично,3.979
22500000.0,56.7,совмещенный,лоджия,8.0,9.0,2.7,нет,нет,2020,кирпичный,частично,3.858
20500000.0,57.4,раздельный,нет,3.0,6.0,2.5,нет,нет,1986,иной,частично,1.403
32000000.0,86.7,2 с/у и более,нет,9.0,10.0,3.0,нет,В залоге,2021,кирпичный,полностью,1.727
19500000.0,70.2,раздельный,лоджия,6.0,6.0,2.5,нет,нет,1993,панельный,частично,3.527
3500000.0,18.0,раздельный,нет,3.0,5.0,2.75,да,нет,1950,кирпичный,частично,2.245
23500000.0,79.0,совмещенный,нет,4.0,5.0,2.7,нет,нет,1984,панельный,частично,3.286
14500000.0,51.0,раздельный,лоджия,5.0,5.0,2.7,нет,нет,1987,панельный,частично,3.724
11500000.0,39.4,совмещенный,лоджия,2.0,9.0,2.7,нет,нет,2014,кирпичный,частично,4.276
16500000.0,77.5,раздельный,лоджия,5.0,5.0,2.7,нет,нет,1996,кирпичный,частично,3.552
8500000.0,48.9,раздельный,нет,2.0,4.0,2.7,да,нет,1962,кирпичный,частично,2.041
17000000.0,80.0,раздельный,лоджия,4.0,5.0,2.7,нет,нет,1980,кирпичный,полностью,3.541
12500000.0,54.0,раздельный,нет,1.0,5.0,2.7,нет,нет,1986,панельный,полностью,3.642
30000000.0,71.3,раздельный,нет,6.0,10.0,2.7,нет,В залоге,2023,кирпичный,частично,4.193
50000000.0,137.0,раздельный,нет,3.0,8.0,2.7,нет,нет,2019,кирпичный,полностью,2.677
28000000.0,66.0,раздельный,нет,4.0,7.0,2.7,нет,нет,2019,кирпичный,полностью,2.677
13500000.0,40.0,совмещенный,нет,1.0,9.0,2.7,нет,нет,2015,кирпичный,частично,4.276
33000000.0,80.0,раздельный,нет,5.0,9.0,2.8,нет,нет,2020,кирпичный,полностью,3.796
57000000.0,107.0,2 с/у и более,нет,2.0,5.0,2.7,нет,нет,2022,кирпичный,полностью,1.758
23000000.0,51.9,раздельный,нет,5.0,9.0,2.7,нет,нет,1991,панельный,частично,2.891
8300000.0,31.4,совмещенный,нет,2.0,3.0,2.7,нет,нет,1960,кирпичный,частично,1.99
33500000.0,90.1,раздельный,нет,5.0,5.0,3.0,нет,нет,2014,кирпичный,частично,0.778
60000000.0,118.0,2 с/у и более,нет,7.0,9.0,2.7,нет,нет,2023,кирпичный,частично,1.95
34000000.0,64.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2018,кирпичный,частично,1.653
17500000.0,58.8,раздельный,нет,4.0,6.0,2.5,нет,нет,1990,иной,частично,1.403
41000000.0,97.7,раздельный,нет,4.0,10.0,2.8,нет,нет,2023,кирпичный,частично,0.975
24400000.0,52.0,совмещенный,нет,5.0,9.0,3.0,нет,нет,2022,кирпичный,частично,0.947
21500000.0,70.0,раздельный,балкон,3.0,9.0,2.7,нет,нет,1986,панельный,частично,3.381
12500000.0,46.0,раздельный,нет,1.0,5.0,2.7,нет,нет,2017,кирпичный,полностью,4.244
27000000.0,84.0,раздельный,несколько балконов или лоджий,7.0,9.0,2.7,нет,нет,2023,кирпичный,без мебели,4.193
19500000.0,77.7,раздельный,нет,1.0,5.0,2.7,нет,нет,1978,панельный,частично,3.918
10000000.0,36.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1986,панельный,частично,2.046
17700000.0,40.0,раздельный,нет,5.0,9.0,2.8,нет,нет,2021,кирпичный,полностью,3.296
3200000.0,12.0,раздельный,нет,2.0,5.0,2.5,да,нет,1978,кирпичный,частично,3.809
13000000.0,43.7,раздельный,нет,4.0,5.0,2.7,нет,нет,1987,панельный,частично,0.47
15000000.0,58.0,совмещенный,нет,2.0,5.0,2.7,нет,нет,1969,кирпичный,частично,2.175
16000000.0,62.0,раздельный,нет,5.0,5.0,2.6,нет,В залоге,1988,панельный,частично,3.817
18000000.0,65.0,раздельный,лоджия,5.0,5.0,100.0,нет,нет,1989,панельный,полностью,3.404
17400000.0,44.0,раздельный,нет,2.0,5.0,2.9,нет,нет,2019,кирпичный,частично,1.329
23700000.0,75.0,раздельный,нет,5.0,5.0,2.5,нет,нет,1986,кирпичный,частично,1.622
30000000.0,88.0,раздельный,нет,6.0,6.0,2.7,нет,нет,2015,кирпичный,частично,0.451
5000000.0,18.0,раздельный,нет,1.0,5.0,2.0,да,нет,1987,кирпичный,частично,1.19
25000000.0,62.0,раздельный,нет,3.0,5.0,3.0,нет,нет,1988,панельный,полностью,2.025
24000000.0,86.4,раздельный,лоджия,6.0,6.0,2.7,нет,нет,1993,панельный,полностью,3.633
28000000.0,81.0,раздельный,нет,6.0,9.0,2.7,нет,В залоге,1994,панельный,полностью,3.491
22900000.0,73.7,совмещенный,нет,1.0,5.0,2.8,нет,нет,2009,кирпичный,частично,2.677
10000000.0,34.6,совмещенный,балкон,2.0,5.0,2.7,нет,нет,1980,кирпичный,частично,3.437
9000000.0,35.8,совмещенный,нет,2.0,5.0,2.7,да,нет,1981,кирпичный,частично,2.662
24000000.0,82.0,раздельный,нет,4.0,6.0,2.7,нет,нет,1991,панельный,частично,2.891
18900000.0,53.6,совмещенный,нет,4.0,5.0,2.8,нет,нет,2018,кирпичный,полностью,0.884
15000000.0,52.4,раздельный,нет,5.0,6.0,2.7,нет,нет,1991,панельный,полностью,2.784
31000000.0,76.1,раздельный,нет,5.0,9.0,2.7,нет,нет,2020,кирпичный,полностью,0.47
16800000.0,50.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1986,кирпичный,частично,3.751
